#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  10.80000000 0.03471450  0.00000  0.131583  0.513980  3.354609E-04  7.342404E-03  3.162171E-07  4.585655E-07  .344810  0.327681  1.712953E-02  0  0  0  0  0  0  mhmodp
300.00000000  10.90000000 0.03503329  0.00000  0.133100  0.515399  3.391367E-04  7.170495E-03  3.164202E-07  4.566666E-07  .342027  0.325199  1.682897E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.00000000 0.03535211  0.00000  0.134598  0.516839  3.427657E-04  7.002955E-03  3.165641E-07  4.545966E-07  .339238  0.322706  1.653295E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.10000000 0.03567095  0.00000  0.136078  0.518298  3.463480E-04  6.839682E-03  3.166237E-07  4.524066E-07  .336444  0.320203  1.624145E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.20000000 0.03598982  0.00000  0.137538  0.519776  3.498839E-04  6.680576E-03  3.165987E-07  4.501286E-07  .333647  0.317693  1.595448E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.30000000 0.03630870  0.00000  0.138981  0.521268  3.533735E-04  6.525539E-03  3.164960E-07  4.477842E-07  .330849  0.315177  1.567201E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.40000000 0.03662761  0.00000  0.140404  0.522775  3.568170E-04  6.374471E-03  3.163198E-07  4.453886E-07  .328052  0.312658  1.539402E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.50000000 0.03694654  0.00000  0.141809  0.524294  3.602148E-04  6.227278E-03  3.160738E-07  4.429527E-07  .325256  0.310136  1.512049E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.60000000 0.03726549  0.00000  0.143196  0.525824  3.635670E-04  6.083863E-03  3.157613E-07  4.404853E-07  .322466  0.307615  1.485139E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.70000000 0.03758446  0.00000  0.144565  0.527363  3.668741E-04  5.944133E-03  3.153855E-07  4.379929E-07  .319680  0.305094  1.458669E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.80000000 0.03790344  0.00000  0.145916  0.528909  3.701364E-04  5.807995E-03  3.149494E-07  4.354809E-07  .316902  0.302576  1.432635E-02  0  0  0  0  0  0  mhmodp
300.00000000  11.90000000 0.03822245  0.00000  0.147249  0.530462  3.733542E-04  5.675358E-03  3.144558E-07  4.329538E-07  .314132  0.300062  1.407033E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.00000000 0.03854148  0.00000  0.148564  0.532020  3.765279E-04  5.546134E-03  3.139076E-07  4.304153E-07  .311372  0.297554  1.381860E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.10000000 0.03886052  0.00000  0.149862  0.533582  3.796579E-04  5.420235E-03  3.133074E-07  4.278687E-07  .308622  0.295051  1.357110E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.20000000 0.03917958  0.00000  0.151142  0.535146  3.827448E-04  5.297575E-03  3.126578E-07  4.253168E-07  .305883  0.292556  1.332780E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.30000000 0.03949865  0.00000  0.152406  0.536712  3.857888E-04  5.178070E-03  3.119614E-07  4.227620E-07  .303158  0.290070  1.308864E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.40000000 0.03981775  0.00000  0.153652  0.538278  3.887905E-04  5.061637E-03  3.112206E-07  4.202065E-07  .300446  0.287593  1.285359E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.50000000 0.04013686  0.00000  0.154882  0.539844  3.917503E-04  4.948196E-03  3.104377E-07  4.176522E-07  .297748  0.285126  1.262258E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.60000000 0.04045598  0.00000  0.156095  0.541408  3.946687E-04  4.837668E-03  3.096149E-07  4.151010E-07  .295066  0.282671  1.239557E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.70000000 0.04077512  0.00000  0.157291  0.542970  3.975462E-04  4.729976E-03  3.087544E-07  4.125544E-07  .292400  0.280228  1.217250E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.80000000 0.04109428  0.00000  0.158472  0.544529  4.003832E-04  4.625045E-03  3.078583E-07  4.100137E-07  .289750  0.277797  1.195332E-02  0  0  0  0  0  0  mhmodp
300.00000000  12.90000000 0.04141345  0.00000  0.159636  0.546084  4.031804E-04  4.522800E-03  3.069286E-07  4.074805E-07  .287117  0.275380  1.173797E-02  0  0  0  0  0  0  mhmodp
300.00000000  13.00000000 0.04173263  0.00000  0.160785  0.547635  4.059381E-04  4.423169E-03  3.059673E-07  4.049558E-07  .284504  0.272978  1.152640E-02  0  0  0  0  0  0  mhmodp
300.00000000  13.10000000 0.04205183  0.00000  0.161918  0.549180  4.086569E-04  4.326084E-03  3.049762E-07  4.024408E-07  .281908  0.270590  1.131856E-02  0  0  0  0  0  0  mhmodp
