#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  8.50000000 0.03199019  0.00000  9.197012E-02  0.492782  2.393577E-04  1.201527E-02  2.615066E-07  4.692045E-07  .401429  0.376160  2.526983E-02  0  0  0  0  0  0  mhmaxup
300.00000000  8.60000000 0.03236079  0.00000  9.389621E-02  0.492837  2.440340E-04  1.172308E-02  2.645977E-07  4.690245E-07  .399718  0.374835  2.488389E-02  0  0  0  0  0  0  mhmaxup
300.00000000  8.70000000 0.03273146  0.00000  9.580971E-02  0.492993  2.486805E-04  1.143738E-02  2.675233E-07  4.687159E-07  .397913  0.373414  2.449986E-02  0  0  0  0  0  0  mhmaxup
300.00000000  8.80000000 0.03310219  0.00000  9.770992E-02  0.493245  2.532953E-04  1.115810E-02  2.702865E-07  4.682848E-07  .396019  0.371901  2.411801E-02  0  0  0  0  0  0  mhmaxup
300.00000000  8.90000000 0.03347298  0.00000  9.959620E-02  0.493587  2.578768E-04  1.088521E-02  2.728904E-07  4.677372E-07  .394041  0.370303  2.373862E-02  0  0  0  0  0  0  mhmaxup
300.00000000  9.00000000 0.03384383  0.00000  0.101468  0.494017  2.624233E-04  1.061862E-02  2.753382E-07  4.670794E-07  .391984  0.368623  2.336191E-02  0  0  0  0  0  0  mhmaxup
300.00000000  9.10000000 0.03421474  0.00000  0.103325  0.494528  2.669335E-04  1.035827E-02  2.776335E-07  4.663173E-07  .389856  0.366868  2.298811E-02  0  0  0  0  0  0  mhmaxup
300.00000000  9.20000000 0.03458570  0.00000  0.105166  0.495117  2.714060E-04  1.010408E-02  2.797800E-07  4.654573E-07  .387658  0.365041  2.261742E-02  0  0  0  0  0  0  mhmaxup
300.00000000  9.30000000 0.03495672  0.00000  0.106991  0.495780  2.758396E-04  9.855961E-03  2.817812E-07  4.645055E-07  .385397  0.363147  2.225002E-02  0  0  0  0  0  0  mhmaxup
300.00000000  9.40000000 0.03532778  0.00000  0.108799  0.496512  2.802332E-04  9.613831E-03  2.836410E-07  4.634686E-07  .383077  0.361191  2.188608E-02  0  0  0  0  0  0  mhmaxup
