#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  11.50000000 0.14173587  0.00000  0.236815  0.750645  5.873836E-04  8.932199E-03  7.922510E-07  5.665398E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  11.60000000 0.14296054  0.00000  0.238511  0.749174  5.911880E-04  8.694142E-03  7.882555E-07  5.618099E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  11.70000000 0.14418529  0.00000  0.240169  0.747734  5.949009E-04  8.463083E-03  7.841491E-07  5.570873E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  11.80000000 0.14541011  0.00000  0.241791  0.746325  5.985249E-04  8.238832E-03  7.799413E-07  5.523758E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  11.90000000 0.14663500  0.00000  0.243377  0.744944  6.020625E-04  8.021200E-03  7.756411E-07  5.476788E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.00000000 0.14785997  0.00000  0.244929  0.743592  6.055162E-04  7.810001E-03  7.712569E-07  5.429995E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.10000000 0.14908500  0.00000  0.246448  0.742267  6.088886E-04  7.605050E-03  7.667969E-07  5.383408E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.20000000 0.15031009  0.00000  0.247935  0.740968  6.121820E-04  7.406170E-03  7.622686E-07  5.337057E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.30000000 0.15153525  0.00000  0.249390  0.739696  6.153987E-04  7.213181E-03  7.576794E-07  5.290962E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.40000000 0.15276048  0.00000  0.250814  0.738448  6.185411E-04  7.025912E-03  7.530359E-07  5.245149E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.50000000 0.15398577  0.00000  0.252209  0.737225  6.216114E-04  6.844191E-03  7.483448E-07  5.199637E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.60000000 0.15521112  0.00000  0.253575  0.736026  6.246118E-04  6.667854E-03  7.436120E-07  5.154447E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.70000000 0.15643652  0.00000  0.254914  0.734849  6.275444E-04  6.496738E-03  7.388434E-07  5.109595E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.80000000 0.15766199  0.00000  0.256225  0.733695  6.304113E-04  6.330684E-03  7.340442E-07  5.065096E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  12.90000000 0.15888752  0.00000  0.257510  0.732561  6.332146E-04  6.169537E-03  7.292197E-07  5.020965E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.00000000 0.16011310  0.00000  0.258770  0.731449  6.359562E-04  6.013148E-03  7.243746E-07  4.977214E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.10000000 0.16133873  0.00000  0.260006  0.730357  6.386381E-04  5.861369E-03  7.195134E-07  4.933854E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.20000000 0.16256443  0.00000  0.261218  0.729284  6.412620E-04  5.714057E-03  7.146403E-07  4.890896E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.30000000 0.16379017  0.00000  0.262407  0.728231  6.438299E-04  5.571074E-03  7.097593E-07  4.848348E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.40000000 0.16501596  0.00000  0.263573  0.727195  6.463434E-04  5.432285E-03  7.048741E-07  4.806217E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.50000000 0.16624181  0.00000  0.264718  0.726178  6.488043E-04  5.297557E-03  6.999881E-07  4.764511E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.60000000 0.16746771  0.00000  0.265842  0.725177  6.512142E-04  5.166765E-03  6.951047E-07  4.723235E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.70000000 0.16869366  0.00000  0.266946  0.724193  6.535747E-04  5.039784E-03  6.902268E-07  4.682393E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.80000000 0.16991965  0.00000  0.268030  0.723226  6.558874E-04  4.916494E-03  6.853573E-07  4.641990E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  13.90000000 0.17114569  0.00000  0.269095  0.722273  6.581538E-04  4.796779E-03  6.804988E-07  4.602029E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  14.00000000 0.17237178  0.00000  0.270142  0.721336  6.603753E-04  4.680526E-03  6.756537E-07  4.562512E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  14.10000000 0.17359792  0.00000  0.271171  0.720414  6.625534E-04  4.567625E-03  6.708245E-07  4.523441E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  14.20000000 0.17482410  0.00000  0.272183  0.719506  6.646894E-04  4.457971E-03  6.660131E-07  4.484817E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  14.30000000 0.17605032  0.00000  0.273178  0.718611  6.667847E-04  4.351460E-03  6.612216E-07  4.446641E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  14.40000000 0.17727659  0.00000  0.274157  0.717730  6.688404E-04  4.247994E-03  6.564518E-07  4.408913E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  14.50000000 0.17850290  0.00000  0.275120  0.716861  6.708580E-04  4.147476E-03  6.517053E-07  4.371632E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  14.60000000 0.17972925  0.00000  0.276068  0.716005  6.728384E-04  4.049812E-03  6.469838E-07  4.334798E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  14.70000000 0.18095565  0.00000  0.277001  0.715162  6.747830E-04  3.954913E-03  6.422886E-07  4.298409E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  14.80000000 0.18218208  0.00000  0.277920  0.714329  6.766928E-04  3.862692E-03  6.376210E-07  4.262464E-07  0  0  0  0  0  0  0  0  0  lightstop-new
